date,city,PM2.5,PM10,NO2,SO2,CO,O3,temperature,humidity,wind_speed,pressure,AQI
2024-03-31,Bengaluru,57.88,100.02,31.53,8.95,0.892,20.09,28.8,82.6,7.7,996.3,89.5
2024-03-31,Kolkata,112.47,215.65,45.33,14.51,1.569,26.39,21.4,56.1,7.6,1001.6,166.7
2024-03-31,Chennai,73.64,119.64,32.07,9.16,0.871,35.13,31.1,39.4,6.1,1013.1,108.9
2024-03-31,Hyderabad,49.69,132.16,50.63,10.8,0.916,36.13,32.7,35.1,1.6,1011.3,74.8
2024-03-31,Ahmedabad,94.25,170.4,35.06,12.76,1.291,21.99,21.3,82.4,4.6,1013.9,138.2
2024-03-31,Pune,50.74,93.11,43.85,8.86,1.142,24.1,29.3,66.2,7.9,999.7,74.0
2024-04-01,Delhi,138.53,209.15,57.26,18.14,1.589,34.15,19.8,38.1,7.0,996.2,208.6
2024-04-01,Mumbai,96.62,95.9,46.62,8.1,1.099,38.91,31.7,81.6,4.8,1003.4,144.2
2024-04-01,Bengaluru,47.74,113.54,47.83,10.95,1.018,28.3,24.8,37.9,3.8,1003.3,67.6
2024-04-01,Kolkata,100.82,193.02,54.83,17.01,0.991,28.12,33.6,49.0,6.6,1013.9,149.9
2024-04-01,Chennai,61.58,119.66,33.99,9.81,0.748,37.5,35.2,75.6,1.1,1003.9,87.8
2024-04-01,Hyderabad,74.92,102.96,38.9,12.24,0.973,28.34,19.5,56.4,8.5,1016.5,117.3
2024-04-01,Ahmedabad,104.73,185.85,49.84,12.09,0.94,20.72,27.4,63.6,7.9,1007.1,153.4
2024-04-01,Pune,81.29,101.29,41.89,10.65,1.127,19.1,26.0,40.8,6.3,1001.3,119.0
2024-04-02,Delhi,172.22,264.65,47.67,16.58,1.818,21.85,34.7,80.1,7.1,1000.8,255.9
2024-04-02,Mumbai,73.69,156.67,35.6,8.99,1.056,33.05,19.6,69.6,8.0,1016.5,113.2
2024-04-02,Bengaluru,54.88,99.95,34.08,10.4,0.919,22.63,29.6,63.1,7.8,1013.8,79.5
2024-04-02,Kolkata,79.63,129.82,36.39,15.79,1.597,31.09,20.1,53.4,7.8,1017.0,120.2
2024-04-02,Chennai,40.31,80.53,35.24,12.51,1.185,23.1,24.6,69.0,7.4,1007.4,61.5
2024-04-02,Hyderabad,52.71,107.78,41.17,11.23,0.814,35.21,33.1,60.0,4.6,1009.2,75.5
2024-04-02,Ahmedabad,94.81,176.53,49.02,14.62,1.018,40.38,20.2,84.8,6.7,1006.5,145.5
2024-04-02,Pune,68.79,129.09,35.14,13.34,0.828,32.82,21.8,71.6,7.5,1011.4,98.7
2024-04-03,Delhi,182.28,194.99,62.78,16.13,2.078,33.82,33.3,84.6,5.4,1003.4,275.2
2024-04-03,Mumbai,96.74,146.06,42.99,11.69,0.9,32.4,21.5,77.8,4.2,998.9,147.6
2024-04-03,Bengaluru,54.25,108.84,44.52,10.36,0.784,18.27,20.5,69.8,3.3,999.2,78.6
2024-04-03,Kolkata,118.92,196.86,34.07,15.67,1.322,29.71,35.8,42.4,8.6,1005.4,181.8
2024-04-03,Chennai,72.2,82.77,44.32,8.36,0.673,37.37,29.7,64.7,8.8,1009.8,107.3
2024-04-03,Hyderabad,45.57,97.12,39.98,12.8,1.317,29.18,24.8,69.6,7.4,1010.5,71.1
2024-04-03,Ahmedabad,105.13,162.98,37.81,15.07,1.058,20.18,19.5,59.5,6.4,1007.2,152.9
2024-04-03,Pune,72.02,120.01,32.8,11.87,1.082,19.37,26.7,67.2,4.5,1008.6,104.0
2024-04-04,Delhi,110.35,300.75,74.45,13.99,1.912,18.47,28.0,61.8,7.5,1006.7,165.7
2024-04-04,Mumbai,78.55,142.72,54.01,8.91,1.192,38.43,34.2,44.0,5.8,1000.0,118.4
2024-04-04,Bengaluru,61.08,71.19,28.6,7.58,0.641,26.25,33.3,36.8,8.8,1007.1,90.3
2024-04-04,Kolkata,106.26,164.54,61.2,9.66,1.114,35.28,27.3,74.1,6.3,1005.8,160.2
2024-04-04,Chennai,64.23,110.74,44.56,9.43,0.941,20.73,19.8,76.0,2.9,1000.1,94.3
2024-04-04,Hyderabad,75.87,146.56,42.72,9.54,0.947,18.27,29.2,38.7,3.0,1004.4,117.8
2024-04-04,Ahmedabad,81.08,112.12,37.25,13.18,1.284,29.83,19.3,71.6,9.0,1011.3,118.5
2024-04-04,Pune,63.71,125.85,45.25,11.0,0.876,18.79,35.9,56.7,1.2,1009.3,91.3
2024-04-05,Delhi,115.83,184.99,65.09,12.76,1.745,26.71,24.0,48.7,8.0,1001.0,168.8
2024-04-05,Mumbai,69.24,162.08,42.65,8.77,1.299,20.74,31.1,50.3,7.6,1006.8,104.2
2024-04-05,Bengaluru,57.97,112.17,37.94,9.79,0.997,18.41,35.0,54.5,3.8,1012.3,91.6
2024-04-05,Kolkata,105.47,182.29,58.43,13.61,0.982,15.8,27.2,42.8,2.0,1004.3,160.6
2024-04-05,Chennai,42.07,124.03,44.32,11.64,0.782,29.35,30.7,44.2,8.9,1013.6,63.1
2024-04-05,Hyderabad,54.74,110.02,50.92,14.13,1.23,21.95,33.4,82.4,4.3,1002.9,78.0
2024-04-05,Ahmedabad,64.49,170.13,55.36,11.03,0.845,34.65,28.0,59.6,8.0,1017.2,96.0
2024-04-05,Pune,69.36,130.93,37.49,10.44,1.195,34.07,30.6,55.3,5.9,1016.0,106.5
2024-04-06,Delhi,168.71,270.86,72.72,14.6,1.841,40.82,32.8,79.0,5.2,1009.4,254.1
2024-04-06,Mumbai,95.59,139.75,56.54,11.66,0.864,18.48,33.1,60.7,8.6,1005.3,142.2
2024-04-06,Bengaluru,47.82,70.65,45.94,7.82,0.824,30.33,20.1,50.0,3.3,1000.7,74.1
2024-04-06,Kolkata,107.78,143.26,42.64,17.39,1.374,32.78,18.6,58.2,5.9,1006.7,160.2
2024-04-06,Chennai,61.49,98.01,31.48,7.28,1.135,20.22,24.4,40.1,4.9,997.9,92.4
2024-04-06,Hyderabad,50.11,89.05,39.95,9.12,1.132,20.3,25.1,50.0,4.4,1000.0,78.3
2024-04-06,Ahmedabad,66.0,143.99,52.6,11.0,1.049,27.47,24.5,78.5,2.6,1000.2,94.4
2024-04-06,Pune,64.63,131.83,47.08,8.24,0.754,25.57,30.0,48.3,4.4,1008.1,99.9
2024-04-07,Delhi,168.72,216.13,73.28,21.2,1.612,40.17,33.2,54.4,1.9,998.4,248.3
2024-04-07,Mumbai,59.3,126.5,53.38,9.68,1.146,24.46,35.6,71.9,4.5,1002.4,88.8
2024-04-07,Bengaluru,59.85,78.08,29.13,9.26,0.684,30.33,33.6,84.7,3.0,1014.1,86.8
2024-04-07,Kolkata,116.32,204.58,54.13,13.82,1.023,36.25,28.6,66.7,2.8,998.9,169.9
2024-04-07,Chennai,74.42,137.38,32.97,11.07,0.694,17.3,25.3,50.3,6.1,1001.1,110.0
2024-04-07,Hyderabad,62.46,115.68,43.72,10.15,0.892,21.44,24.3,55.9,3.6,997.0,89.1
2024-04-07,Ahmedabad,63.07,171.45,36.15,13.57,1.432,19.74,21.3,82.4,3.9,1002.7,90.6
2024-04-07,Pune,48.87,118.57,46.19,9.3,1.053,23.12,32.0,61.4,4.0,1010.3,70.4
2024-04-08,Delhi,139.1,297.6,49.23,19.76,1.243,32.08,34.4,67.7,2.5,1011.5,212.9
2024-04-08,Mumbai,55.68,130.04,41.66,13.05,1.339,21.32,31.0,37.2,2.5,1008.1,81.1
2024-04-08,Bengaluru,63.46,111.51,45.78,11.82,0.996,23.97,30.9,80.5,1.5,1005.2,99.5
2024-04-08,Kolkata,103.74,123.01,51.17,15.43,0.983,16.55,28.2,74.7,6.6,1012.3,154.6
2024-04-08,Chennai,63.87,133.52,44.26,8.27,1.058,24.5,32.0,55.0,3.2,1000.0,92.4
2024-04-08,Hyderabad,52.54,128.57,49.41,13.51,1.007,30.32,27.5,50.2,2.8,1011.6,79.3
2024-04-08,Ahmedabad,69.23,108.74,36.84,9.98,0.907,37.9,34.7,48.5,7.3,1010.1,101.3
2024-04-08,Pune,82.39,117.39,26.6,9.4,0.978,23.28,19.5,70.3,5.4,1011.9,122.7
2024-04-09,Delhi,159.5,216.09,46.45,20.52,1.923,23.26,35.4,43.8,8.8,1007.8,244.0
2024-04-09,Mumbai,87.23,147.79,35.14,13.2,0.962,31.45,33.7,66.7,5.4,1014.0,128.0
2024-04-09,Bengaluru,44.57,96.51,43.59,10.6,0.639,19.63,31.1,53.4,8.2,998.1,63.7
2024-04-09,Kolkata,83.94,210.0,39.28,13.72,1.439,29.07,18.4,43.1,2.4,1004.7,127.0
2024-04-09,Chennai,42.65,81.2,29.23,12.89,1.18,18.37,27.5,71.3,7.5,1009.3,62.7
2024-04-09,Hyderabad,45.06,137.53,46.61,12.5,0.752,20.77,19.5,42.1,6.0,996.3,72.3
2024-04-09,Ahmedabad,109.93,114.19,49.89,12.46,1.293,22.09,26.6,63.1,4.6,999.6,163.2
2024-04-09,Pune,54.7,84.36,42.32,11.14,0.712,32.76,19.9,49.8,5.1,1014.4,78.5
2024-04-10,Delhi,186.47,172.53,60.48,13.6,1.76,23.42,33.8,54.2,8.1,1014.1,275.8
2024-04-10,Mumbai,59.93,96.91,35.01,14.65,0.946,30.59,20.1,81.2,8.4,1015.7,90.9
2024-04-10,Bengaluru,41.75,93.68,39.0,10.19,0.636,28.35,23.4,75.9,3.8,998.3,66.8
2024-04-10,Kolkata,113.54,217.3,57.3,15.55,0.943,15.65,34.8,42.4,6.2,1003.0,169.2
2024-04-10,Chennai,65.14,127.97,34.05,7.66,0.963,36.93,23.0,39.5,9.0,1000.0,96.6
2024-04-10,Hyderabad,56.39,109.74,44.92,10.91,1.217,22.54,32.4,67.7,3.0,1005.2,84.6
2024-04-10,Ahmedabad,88.0,152.41,52.13,12.84,1.206,27.19,28.4,69.7,7.0,1011.5,129.3
2024-04-10,Pune,48.42,149.08,26.96,10.71,1.173,34.75,19.1,52.5,7.8,1015.1,75.8
2024-04-11,Delhi,131.08,189.94,76.66,22.13,2.009,23.82,32.9,37.8,2.1,1017.2,198.7
2024-04-11,Mumbai,69.25,90.55,58.83,10.61,1.16,31.65,19.3,76.9,8.0,996.7,102.5
2024-04-11,Bengaluru,38.68,68.65,38.33,10.93,0.636,18.65,31.4,72.4,6.6,1002.6,57.1
2024-04-11,Kolkata,93.4,201.62,53.96,12.03,1.004,33.93,18.6,72.6,5.0,996.2,143.4
2024-04-11,Chennai,63.71,133.9,35.62,12.4,1.151,27.04,30.8,56.2,2.3,1017.4,95.8
2024-04-11,Hyderabad,81.39,89.13,33.29,12.32,0.86,19.42,31.4,63.0,7.7,1014.0,121.8
2024-04-11,Ahmedabad,76.58,162.23,52.28,11.02,1.359,32.4,21.5,40.4,1.6,1009.3,118.3
2024-04-11,Pune,49.46,99.97,38.9,7.65,0.974,31.34,23.6,62.6,6.1,996.7,71.9
2024-04-12,Delhi,192.26,250.89,65.67,20.25,1.171,25.55,35.0,35.4,3.9,1002.2,287.4
2024-04-12,Mumbai,61.07,145.61,52.23,14.77,1.161,18.98,25.3,72.1,1.8,1013.8,88.1
2024-04-12,Bengaluru,54.46,85.49,38.71,11.14,0.704,18.03,26.3,79.3,1.7,1011.8,85.5
2024-04-12,Kolkata,122.59,188.46,56.09,10.99,1.617,26.34,31.1,67.6,8.4,1003.5,186.7
2024-04-12,Chennai,51.95,100.09,41.87,9.92,1.136,32.92,25.0,45.4,5.9,997.6,74.4
2024-04-12,Hyderabad,68.1,114.83,47.61,9.03,1.265,26.98,35.4,74.1,1.7,998.1,100.3
2024-04-12,Ahmedabad,108.71,119.13,37.93,12.67,0.867,21.56,31.9,47.9,4.8,1001.6,166.8
2024-04-12,Pune,75.22,90.19,29.39,10.78,0.666,33.47,25.2,77.9,8.3,998.8,111.5
2024-04-13,Delhi,180.43,307.0,58.46,19.14,1.616,24.31,33.8,69.1,6.0,1010.2,273.1
2024-04-13,Mumbai,63.31,150.88,32.42,13.94,0.905,20.34,25.2,38.6,4.1,1006.2,90.9
2024-04-13,Bengaluru,50.69,99.87,45.63,9.01,0.605,29.64,34.5,81.1,7.1,1000.4,74.3
2024-04-13,Kolkata,92.15,223.88,47.9,15.47,1.247,21.39,18.7,42.8,4.8,1010.1,136.4
2024-04-13,Chennai,41.33,115.88,32.02,13.06,0.844,25.49,26.5,37.7,7.9,1017.0,63.8
2024-04-13,Hyderabad,54.52,124.36,30.19,8.53,0.976,21.81,30.8,78.6,5.2,1010.7,79.4
2024-04-13,Ahmedabad,103.36,112.94,54.23,12.49,1.325,21.22,24.3,56.0,4.8,1011.2,151.6
2024-04-13,Pune,77.14,104.97,42.34,9.66,0.649,31.89,28.7,38.9,6.3,1009.6,114.0
2024-04-14,Delhi,193.13,305.11,72.47,19.7,1.433,21.61,26.3,42.4,7.9,998.5,294.4
2024-04-14,Mumbai,70.55,128.07,32.3,11.16,1.241,19.62,26.1,83.5,1.8,1000.8,110.6
2024-04-14,Bengaluru,49.27,94.54,29.43,8.52,0.732,34.05,35.5,63.8,1.1,1013.9,69.1
2024-04-14,Kolkata,128.13,172.72,58.96,15.45,1.378,25.08,25.4,52.6,5.3,1007.5,194.8
2024-04-14,Chennai,44.16,88.0,33.02,8.34,0.972,27.92,24.9,77.3,6.5,1005.6,64.1
2024-04-14,Hyderabad,67.82,144.33,48.87,14.92,1.225,17.76,29.7,65.8,4.3,1006.9,104.2
2024-04-14,Ahmedabad,108.36,113.59,42.23,14.47,0.828,24.13,25.6,46.1,4.6,1004.4,159.5
2024-04-14,Pune,67.74,89.09,48.6,12.92,0.872,32.66,30.7,72.1,1.1,1004.2,98.8
2024-04-15,Delhi,130.09,296.51,54.31,20.75,1.895,27.95,22.3,80.0,4.3,996.3,191.7
2024-04-15,Mumbai,69.12,150.54,54.83,12.19,0.933,38.29,35.9,47.1,8.8,1000.2,105.1
2024-04-15,Bengaluru,61.95,108.63,38.52,7.15,0.871,34.55,21.1,80.2,5.1,1005.6,88.9
2024-04-15,Kolkata,122.2,172.94,52.11,16.15,1.525,28.65,22.7,62.6,8.6,1000.5,179.2
2024-04-15,Chennai,55.34,117.7,36.43,7.42,1.035,36.08,19.4,54.1,6.9,998.9,82.5
2024-04-15,Hyderabad,68.24,105.21,33.96,14.25,0.909,26.74,22.4,74.0,7.3,1012.9,104.0
2024-04-15,Ahmedabad,74.6,188.52,47.04,14.95,1.205,19.8,26.3,64.8,1.9,1002.2,115.9
2024-04-15,Pune,52.14,114.6,34.79,12.45,0.86,25.81,18.4,38.7,8.7,997.7,80.1
2024-04-16,Delhi,138.31,214.49,78.75,20.44,1.301,18.24,21.2,63.4,5.9,996.7,212.2
2024-04-16,Mumbai,96.89,125.28,49.15,11.82,0.823,33.41,34.7,44.6,1.2,996.5,145.5
2024-04-16,Bengaluru,40.96,112.25,28.29,7.64,0.722,19.4,31.1,82.0,3.1,1006.6,66.0
2024-04-16,Kolkata,94.1,177.83,42.34,15.83,1.262,26.26,25.2,44.7,2.4,1011.1,145.0
2024-04-16,Chennai,49.95,102.22,36.23,12.0,0.816,33.35,35.2,59.4,8.1,1005.3,77.4
2024-04-16,Hyderabad,75.24,123.48,42.84,11.01,1.077,23.38,29.4,38.2,2.3,996.7,113.0
2024-04-16,Ahmedabad,90.75,130.97,52.27,15.0,1.471,25.57,18.5,44.0,3.6,1013.4,134.7
2024-04-16,Pune,51.31,125.83,35.03,12.09,0.712,22.23,18.2,51.4,4.7,1013.5,80.9
2024-04-17,Delhi,155.03,224.92,67.11,17.53,1.226,24.67,28.9,79.2,7.9,997.6,236.5
2024-04-17,Mumbai,71.24,145.95,40.97,10.26,0.847,34.78,27.0,84.5,4.4,998.7,103.6
2024-04-17,Bengaluru,46.37,85.53,38.49,8.01,0.874,32.12,35.8,80.6,3.3,1014.5,68.6
2024-04-17,Kolkata,128.08,215.77,34.94,15.0,0.938,17.58,32.4,71.2,3.2,1012.6,191.1
2024-04-17,Chennai,59.45,97.0,36.83,9.69,1.028,26.02,33.3,83.4,2.0,1004.2,90.4
2024-04-17,Hyderabad,45.39,83.8,28.43,8.78,0.925,29.9,25.8,43.5,2.5,1015.9,66.8
2024-04-17,Ahmedabad,107.1,193.41,55.08,16.85,0.984,35.61,20.0,82.4,1.6,1003.2,161.8
2024-04-17,Pune,81.94,99.12,30.44,8.1,0.898,18.23,33.5,72.7,8.1,1017.2,122.0
2024-04-18,Delhi,144.73,186.78,64.3,18.06,1.766,41.43,23.8,71.5,2.8,1001.8,215.1
2024-04-18,Mumbai,56.04,130.94,56.29,12.6,1.181,21.41,19.4,83.6,1.5,996.3,81.2
2024-04-18,Bengaluru,61.64,74.77,28.07,7.59,0.849,25.55,33.5,73.0,3.5,1006.0,89.0
2024-04-18,Kolkata,103.78,215.36,40.15,12.67,1.626,33.65,27.2,74.0,2.5,1002.1,152.3
2024-04-18,Chennai,50.85,133.49,37.57,8.16,1.128,32.29,22.3,79.7,2.5,996.6,77.9
2024-04-18,Hyderabad,61.45,98.82,50.56,8.63,0.992,18.73,27.0,60.4,1.4,1002.0,88.2
2024-04-18,Ahmedabad,93.94,170.31,41.67,12.09,1.083,31.18,27.5,59.7,4.5,1011.0,142.4
2024-04-18,Pune,88.0,95.65,27.77,7.47,0.791,16.97,19.8,46.3,6.0,1011.7,130.9
2024-04-19,Delhi,113.74,275.4,77.65,14.85,1.326,36.86,24.3,49.4,5.8,1012.1,166.5
2024-04-19,Mumbai,74.9,141.72,45.36,10.16,1.288,22.15,23.7,38.5,2.5,1015.8,108.8
2024-04-19,Bengaluru,36.62,90.6,33.14,7.42,0.691,16.54,30.2,77.7,5.8,1017.3,55.8
2024-04-19,Kolkata,102.77,146.37,36.98,16.44,1.316,36.2,33.0,61.3,2.3,999.2,150.1
2024-04-19,Chennai,50.76,124.73,33.52,11.81,1.19,21.76,26.8,53.2,1.1,1003.8,78.2
2024-04-19,Hyderabad,78.1,133.94,48.87,14.27,1.094,17.95,30.3,71.4,1.2,1017.5,120.7
2024-04-19,Ahmedabad,94.5,117.35,43.64,11.68,1.316,39.98,24.5,72.2,2.6,1017.0,143.1
2024-04-19,Pune,88.27,141.02,42.02,12.83,0.892,35.53,27.5,48.3,6.4,1015.5,131.3
2024-04-20,Delhi,142.08,313.07,56.01,12.5,1.629,26.24,29.0,56.7,4.6,1017.3,216.0
2024-04-20,Mumbai,65.26,162.13,45.97,12.78,1.014,20.17,35.4,66.2,6.3,1002.7,95.8
2024-04-20,Bengaluru,61.06,65.26,26.66,8.0,0.85,16.06,23.5,56.5,6.3,996.0,89.1
2024-04-20,Kolkata,94.2,150.07,58.7,15.17,1.469,18.82,19.5,48.5,9.0,1000.3,142.2
2024-04-20,Chennai,43.03,90.82,33.94,9.45,1.092,29.96,25.6,83.3,1.8,1001.7,62.6
2024-04-20,Hyderabad,56.07,119.41,44.57,10.28,1.084,29.81,21.6,41.8,5.4,1002.6,80.0
2024-04-20,Ahmedabad,89.7,161.01,44.9,12.77,1.409,27.54,20.5,57.1,3.5,1016.6,136.7
2024-04-20,Pune,67.69,110.01,36.14,9.79,0.659,27.23,35.2,56.0,7.0,1009.5,99.6
2024-04-21,Delhi,126.42,243.27,49.11,17.7,1.673,25.04,31.6,54.6,4.2,996.1,192.7
2024-04-21,Mumbai,91.56,123.48,33.7,8.43,1.24,31.36,24.0,39.9,3.3,1006.6,135.7
2024-04-21,Bengaluru,38.11,105.27,40.65,10.52,0.589,19.1,20.6,72.0,5.0,1000.9,58.9
2024-04-21,Kolkata,125.38,151.89,42.82,17.85,0.89,25.69,30.4,40.7,1.0,1009.3,184.3
2024-04-21,Chennai,43.59,89.87,33.96,12.42,0.889,17.4,20.2,55.2,8.9,1014.0,68.8
2024-04-21,Hyderabad,65.02,137.2,44.63,13.98,1.108,24.59,29.5,44.2,7.5,1010.5,94.2
2024-04-21,Ahmedabad,98.76,153.69,43.07,12.06,1.266,39.65,26.9,68.4,4.1,1011.3,144.2
2024-04-21,Pune,65.56,109.81,27.2,10.08,0.955,15.83,23.4,67.3,8.1,1009.6,93.8
2024-04-22,Delhi,186.01,308.56,62.03,19.56,1.394,41.56,24.4,77.8,5.0,1003.7,281.1
2024-04-22,Mumbai,69.84,93.31,50.3,10.48,1.171,24.4,30.9,74.3,3.2,1012.8,102.8
2024-04-22,Bengaluru,48.46,114.97,40.0,8.52,0.791,28.18,28.4,81.4,7.2,1007.6,69.0
2024-04-22,Kolkata,92.58,219.61,43.9,14.77,1.192,16.53,33.3,43.0,1.8,998.3,143.2
2024-04-22,Chennai,56.69,126.29,44.46,12.27,1.048,21.31,34.2,43.7,8.1,1012.6,84.2
2024-04-22,Hyderabad,46.72,122.72,30.94,13.89,0.77,31.48,28.9,77.0,8.4,1003.1,72.1
2024-04-22,Ahmedabad,79.92,193.35,45.63,11.31,0.979,27.55,23.1,45.1,2.3,1013.9,123.0
2024-04-22,Pune,56.26,120.67,40.89,11.4,0.756,32.45,34.1,53.0,4.3,1008.0,80.1
2024-04-23,Delhi,121.27,274.82,78.85,18.72,1.606,37.98,28.3,58.7,3.8,1009.6,182.5
2024-04-23,Mumbai,58.51,93.65,44.0,10.65,0.769,18.55,32.1,49.9,1.9,1001.1,88.8
2024-04-23,Bengaluru,46.5,76.77,46.53,11.53,0.685,29.07,19.2,78.6,8.7,997.6,70.5
2024-04-23,Kolkata,125.43,217.19,48.3,12.97,0.928,30.11,20.0,58.5,8.3,1001.8,183.4
2024-04-23,Chennai,51.91,93.58,31.08,11.99,0.721,28.02,31.2,81.2,6.3,1015.3,75.2
2024-04-23,Hyderabad,47.04,145.91,50.01,12.9,1.2,16.34,35.7,82.5,5.8,1009.5,66.4
2024-04-23,Ahmedabad,88.91,189.56,37.68,10.01,0.83,29.18,29.7,56.6,3.4,1014.7,138.1
2024-04-23,Pune,49.19,84.32,44.18,12.28,0.939,33.49,30.3,71.9,5.4,997.1,76.4
2024-04-24,Delhi,167.03,231.32,60.47,13.5,1.55,39.53,35.7,53.4,2.5,1005.6,246.1
2024-04-24,Mumbai,62.73,133.23,38.47,13.21,1.276,34.57,28.2,84.5,1.1,1011.8,97.2
2024-04-24,Bengaluru,38.6,71.39,29.75,6.68,0.732,28.1,22.4,49.6,5.8,1006.5,54.1
2024-04-24,Kolkata,77.22,146.65,49.56,13.76,1.444,23.02,34.5,46.0,6.7,1016.7,118.6
2024-04-24,Chennai,50.35,119.32,35.06,8.91,1.029,27.07,19.0,80.0,6.6,1009.7,73.3
2024-04-24,Hyderabad,52.0,89.96,51.74,9.64,1.185,19.98,24.7,75.8,2.1,1017.5,80.0
2024-04-24,Ahmedabad,94.01,145.35,33.59,13.79,0.828,23.85,24.9,76.4,1.7,1002.1,142.1
2024-04-24,Pune,68.81,140.03,35.32,7.52,0.758,19.44,25.8,37.6,3.4,1007.9,101.7
2024-04-25,Delhi,106.98,257.26,78.17,21.62,2.004,37.45,28.6,72.9,3.7,1014.2,159.8
2024-04-25,Mumbai,71.5,143.9,52.5,8.44,0.792,25.49,31.0,68.9,7.9,1016.6,106.9
2024-04-25,Bengaluru,54.0,95.77,37.22,7.34,0.748,29.91,34.6,41.6,1.1,1013.6,85.5
2024-04-25,Kolkata,77.76,146.62,49.54,12.45,1.185,28.4,24.5,68.0,7.3,1013.8,117.7
2024-04-25,Chennai,44.54,113.74,30.79,8.89,0.743,26.19,25.9,58.3,8.7,1006.6,70.3
2024-04-25,Hyderabad,52.54,84.54,50.85,9.96,1.104,22.13,19.2,44.0,7.1,1002.1,82.5
2024-04-25,Ahmedabad,66.96,161.19,34.44,14.78,0.839,20.06,18.7,69.2,7.9,1008.8,95.9
2024-04-25,Pune,78.0,84.7,42.84,8.85,0.786,29.71,33.4,52.7,6.7,1009.2,115.5
2024-04-26,Delhi,111.6,233.36,63.67,14.53,1.442,26.91,32.8,55.8,6.1,1015.3,163.8
2024-04-26,Mumbai,66.97,148.37,41.45,10.87,1.129,27.34,35.5,66.1,2.3,997.0,104.8
2024-04-26,Bengaluru,64.54,65.81,39.21,10.9,0.81,30.62,27.1,64.1,3.8,1000.7,100.1
2024-04-26,Kolkata,74.47,195.92,44.85,17.92,0.945,17.21,34.8,46.2,5.0,1008.6,112.2
2024-04-26,Chennai,54.67,124.53,41.7,10.52,0.672,26.4,27.4,57.1,3.2,1014.4,79.9
2024-04-26,Hyderabad,53.54,97.27,46.71,10.55,1.008,31.16,20.1,47.1,6.9,1015.4,78.9
2024-04-26,Ahmedabad,78.59,150.01,54.57,15.07,1.223,27.82,25.5,63.5,7.6,998.8,118.3
2024-04-26,Pune,80.44,108.63,39.88,8.1,0.788,21.57,23.6,39.1,4.4,1017.6,121.4
2024-04-27,Delhi,161.4,281.01,78.43,21.15,1.142,20.9,22.7,62.7,8.4,1012.3,238.4
2024-04-27,Mumbai,53.85,121.29,51.25,14.88,0.807,36.22,34.5,80.2,3.8,1004.9,81.3
2024-04-27,Bengaluru,58.33,70.97,45.58,11.4,0.849,27.33,35.9,37.3,6.9,1003.8,87.0
2024-04-27,Kolkata,97.84,167.3,58.0,12.06,1.248,18.4,21.3,73.3,8.3,1016.6,142.6
2024-04-27,Chennai,71.15,115.38,31.81,11.28,0.853,25.67,27.2,64.4,8.6,998.1,104.7
2024-04-27,Hyderabad,57.22,119.43,49.84,12.05,1.249,24.48,23.8,50.9,2.4,999.2,89.0
2024-04-27,Ahmedabad,98.39,193.38,36.11,13.96,1.202,31.68,19.8,49.2,1.9,1002.0,147.0
2024-04-27,Pune,84.95,100.41,47.46,13.39,1.06,34.83,30.0,42.1,2.7,1014.5,130.0
2024-04-28,Delhi,107.1,299.83,80.7,17.66,1.899,18.16,33.0,36.3,2.6,1016.7,161.4
2024-04-28,Mumbai,85.16,128.09,55.14,10.09,0.793,32.62,33.2,57.2,4.5,1001.8,131.4
2024-04-28,Bengaluru,67.06,104.79,28.33,8.39,0.602,30.87,31.1,51.4,5.1,1002.1,101.9
2024-04-28,Kolkata,104.3,201.17,54.29,12.27,1.587,24.61,34.8,74.7,3.5,1014.5,158.1
2024-04-28,Chennai,70.53,78.81,37.28,7.29,0.72,24.33,35.0,68.7,3.1,999.3,108.9
2024-04-28,Hyderabad,72.11,100.0,32.97,14.09,1.315,33.43,31.5,35.2,1.5,1008.3,105.3
2024-04-28,Ahmedabad,69.59,142.16,37.49,12.81,1.208,32.19,26.7,67.8,2.4,1002.6,101.7
2024-04-28,Pune,60.39,113.97,44.71,9.68,0.841,25.6,19.7,40.6,8.0,1012.6,88.5
2024-04-29,Delhi,191.6,216.2,69.41,13.27,1.576,25.65,20.0,69.8,6.6,1013.0,287.2
2024-04-29,Mumbai,88.42,125.68,43.57,9.67,0.905,28.17,34.0,74.1,1.5,1013.0,130.2
2024-04-29,Bengaluru,46.09,86.0,35.52,8.64,1.004,20.37,31.1,52.0,7.5,1002.8,68.2
2024-04-29,Kolkata,108.0,137.99,39.79,14.84,1.605,28.36,23.9,65.2,1.2,1011.9,165.0
2024-04-29,Chennai,43.36,122.67,43.03,12.01,0.949,30.35,27.3,53.1,2.6,999.5,65.4
2024-04-29,Hyderabad,76.9,96.32,47.53,14.33,0.93,20.08,31.2,82.0,1.3,996.4,119.8
2024-04-29,Ahmedabad,65.68,140.34,43.3,10.96,1.013,22.74,31.9,47.4,3.2,998.7,101.4
2024-04-29,Pune,75.43,89.55,43.43,8.92,0.691,17.14,31.0,73.1,4.3,996.3,116.4
2024-04-30,Delhi,158.91,191.05,72.2,20.28,1.315,32.54,23.6,51.2,5.1,996.5,236.1
2024-04-30,Mumbai,61.41,108.61,50.31,11.3,0.905,18.88,35.4,63.0,4.9,1016.0,92.5
2024-04-30,Bengaluru,43.82,65.35,36.73,8.61,0.744,25.93,19.9,46.2,8.8,1004.7,63.1
